data.reading,data.name
3.259980118367821,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.259793574921787,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.259282235056162,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2578256321139634,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.256017961073667,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2553204991854727,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2546832119114697,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.254489569924772,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2528906697407365,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2528550610877573,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2516932701691985,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.251046543009579,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2495826138183475,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.249445857014507,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2471195268444717,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2456007399596274,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2437116680666804,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.242085376754403,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2414597193710506,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2395158326253295,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.239170726388693,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2384628718718886,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2382503473199904,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.235664122737944,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2343755648471415,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2328333761543036,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.232732980977744,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2326485090889037,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.232485458254814,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2314326870255172,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.230943274218589,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.230243464000523,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.228517645969987,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2283363668248057,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2281090798787773,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.227290435228497,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.227247164119035,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2262127567082644,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2260279282927513,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.225413064006716,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2243391713127494,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2234108010306954,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.22233110293746,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.221847573760897,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2217752439901233,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.219067999627441,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2182921608909965,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2182149668224156,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2158662476576865,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2140634767711163,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2121560107916594,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.211576735135168,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2115422231145203,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.21124982368201,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2101176413707435,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2098796237260103,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2090625087730587,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.208983289077878,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.207873989827931,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2070438489317894,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.207007199060172,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.206583773251623,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
